,Country,Company,Year,Rocket,MissionStatus,RocketStatus
2571,USA,Boeing,1991,Delta II 7925,Success,Retired
2572,Russia,RVSN USSR,1991,Tsyklon-3,Success,Retired
2573,USA,NASA,1991,Space Shuttle Columbia,Success,Retired
2574,Russia,RVSN USSR,1991,Cosmos-3M (11K65M),Success,Retired
2575,Russia,RVSN USSR,1991,Tsyklon-3,Success,Retired
2576,Russia,RVSN USSR,1991,Molniya-M /Block ML,Success,Retired
2577,Russia,RVSN USSR,1991,Cosmos-3M (11K65M),Failure,Retired
2578,USA,Boeing,1991,Delta II 7925,Success,Retired
2579,France,Arianespace,1991,Ariane 40,Success,Retired
2580,USA,Northrop,1991,Pegasus/HAPS,Partial Failure,Retired
2581,Russia,RVSN USSR,1991,Molniya-M /Block ML,Success,Retired
2582,USA,NASA,1991,Space Shuttle Atlantis,Success,Retired
2583,France,Arianespace,1991,Ariane 44L,Success,Retired
2584,Russia,RVSN USSR,1991,Tsyklon-3,Success,Retired
2585,Russia,RVSN USSR,1991,Cosmos-3M (11K65M),Success,Retired
2586,Japan,MHI,1991,H-I UM-129A (9SO),Success,Retired
2587,Japan,MHI,1991,H-I (9 SO),Success,Retired
2588,Kazakhstan,RVSN USSR,1991,Vostok-2M,Success,Retired
2589,Japan,ISAS,1991,Mu-III S2,Success,Retired
2590,Kazakhstan,RVSN USSR,1991,Zenit-2,Failure,Retired
2591,USA,NASA,1991,Space Shuttle Discovery,Success,Retired
2592,Russia,RVSN USSR,1991,Molniya-M /Block ML,Success,Retired
2593,France,Arianespace,1991,Ariane 44P,Success,Retired
2594,Russia,RVSN USSR,1991,Tsyklon-3,Success,Retired
2595,Russia,RVSN USSR,1991,Cosmos-3M (11K65M),Success,Retired
2596,France,Arianespace,1991,Ariane 44L,Success,Retired
2597,USA,Martin Marietta,1991,Titan IV(403)A,Success,Retired
2598,Russia,RVSN USSR,1991,Tsyklon-3,Success,Retired
2599,USA,NASA,1991,Space Shuttle Atlantis,Success,Retired
2600,Russia,RVSN USSR,1991,Cosmos-3M (11K65M),Success,Retired
2601,USA,General Dynamics,1991,Atlas-E/F Star-37S-ISS,Success,Retired
2602,USA,General Dynamics,1991,Atlas II,Success,Retired
2603,France,Arianespace,1991,Ariane 44L,Success,Retired
2604,Russia,Yuzhmash,1991,Tsyklon-3,Success,Retired
2605,Kazakhstan,RVSN USSR,1991,Rokot/Briz K,Success,Retired
2606,China,CASC,1991,Long March 3,Partial Failure,Retired
2607,USA,NASA,1992,Space Shuttle Discovery,Success,Retired
2608,Russia,RVSN USSR,1992,Molniya-M /Block 2BL,Success,Retired
2609,Kazakhstan,RVSN USSR,1992,Zenit-2,Failure,Retired
2610,USA,General Dynamics,1992,Atlas II,Success,Retired
2611,Japan,MHI,1992,H-I (9 SO),Success,Retired
2612,Russia,RVSN USSR,1992,Cosmos-3M (11K65M),Success,Retired
2613,France,Arianespace,1992,Ariane 44L,Success,Retired
2614,Russia,VKS RF,1992,Molniya-M /Block ML,Success,Retired
2615,Russia,RVSN USSR,1992,Cosmos-3M (11K65M),Success,Retired
2616,USA,General Dynamics,1992,Atlas I,Success,Retired
2617,USA,Boeing,1992,Delta II 7925,Success,Retired
2618,USA,NASA,1992,Space Shuttle Atlantis,Success,Retired
2619,USA,Boeing,1992,Delta II 7925,Success,Retired
2620,Russia,RVSN USSR,1992,Cosmos-3M (11K65M),Success,Retired
2621,France,Arianespace,1992,Ariane 44L,Success,Retired
2622,USA,Martin Marietta,1992,Titan II(23)G,Success,Retired
2623,USA,NASA,1992,Space Shuttle Endeavour,Success,Retired
2624,USA,Boeing,1992,Delta II 7925,Success,Retired
2625,Russia,RVSN USSR,1992,Cosmos-3M (11K65M),Success,Retired
2626,USA,Boeing,1992,Delta II 6920-10,Success,Retired
2627,USA,General Dynamics,1992,Atlas IIA,Success,Retired
2628,USA,NASA,1992,Space Shuttle Columbia,Success,Retired
2629,Russia,RVSN USSR,1992,Cosmos-3M (11K65M),Success,Retired
2630,USA,General Dynamics,1992,Atlas II,Success,Retired
2631,USA,Boeing,1992,Delta II 7925,Success,Retired
2632,Russia,RVSN USSR,1992,Molniya-M /Block 2BL,Success,Retired
2633,France,Arianespace,1992,Ariane 44L,Success,Retired
2634,Russia,RVSN USSR,1992,Tsyklon-3,Success,Retired
2635,USA,Boeing,1992,Delta II 7925,Success,Retired
2636,USA,Boeing,1992,Delta II 6925,Success,Retired
2637,USA,NASA,1992,Space Shuttle Atlantis,Success,Retired
2638,Russia,VKS RF,1992,Molniya-M /Block NVL,Success,Retired
2639,China,CASC,1992,Long March 2D,Success,Active
2640,France,Arianespace,1992,Ariane 42P,Success,Retired
2641,Russia,VKS RF,1992,Cosmos-3M (11K65M),Success,Retired
2642,China,CASC,1992,Long March 2E,Success,Retired
2643,USA,General Dynamics,1992,Atlas I,Failure,Retired
2644,USA,Boeing,1992,Delta II 7925,Success,Retired
2645,France,Arianespace,1992,Ariane 44LP,Success,Retired
2646,USA,NASA,1992,Space Shuttle Endeavour,Success,Retired
2647,USA,Martin Marietta,1992,Commercial Titan III,Success,Retired
2648,China,CASC,1992,Long March 2C,Success,Active
2649,USA,Boeing,1992,Delta II 7925,Success,Retired
2650,Russia,VKS RF,1992,Molniya-M /Block ML,Success,Retired
2651,Russia,VKS RF,1992,Tsyklon-3,Success,Retired
2652,USA,NASA,1992,Space Shuttle Columbia,Success,Retired
2653,France,Arianespace,1992,Ariane 42P,Success,Retired
2654,Russia,VKS RF,1992,Cosmos-3M (11K65M),Success,Retired
2655,Kazakhstan,VKS RF,1992,Zenit-2,Success,Retired
2656,Russia,VKS RF,1992,Molniya-M /Block 2BL,Success,Retired
2657,USA,Boeing,1992,Delta II 7925,Success,Retired
2658,Russia,VKS RF,1992,Tsyklon-3,Success,Retired
2659,Russia,VKS RF,1992,Molniya-M /Block 2BL,Success,Retired
2660,USA,Martin Marietta,1992,Titan IV(404)A,Success,Retired
2661,France,Arianespace,1992,Ariane 42P,Success,Retired
2662,Russia,VKS RF,1992,Molniya-M /Block ML,Success,Retired
2663,USA,NASA,1992,Space Shuttle Discovery,Success,Retired
2664,USA,Boeing,1992,Delta II 7925,Success,Retired
2665,China,CASC,1992,Long March 2E,Failure,Retired
2666,Russia,VKS RF,1992,Tsyklon-3,Success,Retired
2667,Kazakhstan,VKS RF,1992,Zenit-2,Success,Retired
2668,Russia,VKS RF,1992,Tsyklon-3,Success,Retired
2669,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2670,Russia,VKS RF,1993,Molniya-M /Block ML,Success,Retired
2671,USA,NASA,1993,Space Shuttle Endeavour,Success,Retired
2672,Russia,VKS RF,1993,Molniya-M /Block 2BL,Success,Retired
2673,USA,Boeing,1993,Delta II 7925,Success,Retired
2674,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2675,USA,Northrop,1993,Pegasus,Success,Retired
2676,Japan,ISAS,1993,Mu-III S2,Success,Retired
2677,Russia,VKS RF,1993,Tsyklon-3,Success,Retired
2678,Russia,MITT,1993,Start-1,Success,Active
2679,USA,General Dynamics,1993,Atlas I,Failure,Retired
2680,Kazakhstan,VKS RF,1993,Zenit-2,Success,Retired
2681,USA,Boeing,1993,Delta II 7925,Success,Retired
2682,Kazakhstan,VKS RF,1993,Tsyklon-2,Success,Retired
2683,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2684,Russia,VKS RF,1993,Molniya-M /Block 2BL,Success,Retired
2685,USA,NASA,1993,Space Shuttle Discovery,Success,Retired
2686,Russia,VKS RF,1993,Molniya-M /Block 2BL,Success,Retired
2687,Russia,VKS RF,1993,Tsyklon-3,Success,Retired
2688,Russia,VKS RF,1993,Molniya-M /Block ML,Success,Retired
2689,USA,Northrop,1993,Pegasus,Success,Retired
2690,USA,NASA,1993,Space Shuttle Columbia,Success,Retired
2691,Kazakhstan,VKS RF,1993,Tsyklon-2,Success,Retired
2692,Russia,VKS RF,1993,Tsyklon-3,Success,Retired
2693,France,Arianespace,1993,Ariane 42L,Success,Retired
2694,USA,Boeing,1993,Delta II 7925,Success,Retired
2695,Russia,VKS RF,1993,Molniya-M /Block ML,Success,Retired
2696,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2697,USA,NASA,1993,Space Shuttle Endeavour,Success,Retired
2698,Russia,VKS RF,1993,Tsyklon-3,Success,Retired
2699,France,Arianespace,1993,Ariane 44P,Success,Retired
2700,USA,Boeing,1993,Delta II 7925,Success,Retired
2701,Kazakhstan,VKS RF,1993,Tsyklon-2,Success,Retired
2702,USA,General Dynamics,1993,Atlas II,Success,Retired
2703,France,Arianespace,1993,Ariane 44L,Success,Retired
2704,USA,Martin Marietta,1993,Titan IV(403)A,Failure,Retired
2705,Russia,VKS RF,1993,Molniya-M /Block ML,Success,Retired
2706,USA,General Dynamics,1993,Atlas-E/F Star-37S-ISS,Success,Retired
2707,Russia,VKS RF,1993,Molniya-M /Block 2BL,Success,Retired
2708,USA,Boeing,1993,Delta II 7925,Success,Retired
2709,Russia,VKS RF,1993,Tsyklon-3,Success,Retired
2710,USA,General Dynamics,1993,Atlas I,Success,Retired
2711,USA,NASA,1993,Space Shuttle Discovery,Success,Retired
2712,Kazakhstan,VKS RF,1993,Zenit-2,Success,Retired
2713,Kazakhstan,VKS RF,1993,Tsyklon-2,Success,Retired
2714,India,ISRO,1993,PSLV-G,Failure,Retired
2715,France,Arianespace,1993,Ariane 40,Success,Retired
2716,USA,Martin Marietta,1993,Titan II(23)G,Failure,Retired
2717,China,CASC,1993,Long March 2C,Success,Active
2718,USA,NASA,1993,Space Shuttle Columbia,Success,Retired
2719,France,Arianespace,1993,Ariane 44LP,Success,Retired
2720,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2721,USA,Boeing,1993,Delta II 7925,Success,Retired
2722,Russia,VKS RF,1993,Cosmos-3M (11K65M),Success,Retired
2723,France,Arianespace,1993,Ariane 44LP,Success,Retired
2724,USA,General Dynamics,1993,Atlas II,Success,Retired
2725,USA,NASA,1993,Space Shuttle Endeavour,Success,Retired
2726,USA,Boeing,1993,Delta II 7925,Success,Retired
2727,USA,General Dynamics,1993,Atlas IIAS,Success,Retired
2728,France,Arianespace,1993,Ariane 44L,Success,Retired
2729,Russia,VKS RF,1993,Molniya-M /Block ML,Success,Retired
2730,France,Arianespace,1994,Ariane 44LP,Failure,Retired
2731,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2732,USA,Martin Marietta,1994,Titan II(23)G,Success,Retired
2733,USA,NASA,1994,Space Shuttle Discovery,Success,Retired
2734,Japan,MHI,1994,H-II,Success,Retired
2735,USA,Martin Marietta,1994,Titan IV(401)A,Success,Retired
2736,China,CASC,1994,Long March 3A,Success,Active
2737,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2738,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2739,USA,NASA,1994,Space Shuttle Columbia,Success,Retired
2740,USA,Boeing,1994,Delta II 7925,Success,Retired
2741,USA,Northrop,1994,Minotaur C (Taurus),Success,Active
2742,USA,Boeing,1994,Delta II 7925-8,Success,Retired
2743,USA,NASA,1994,Space Shuttle Endeavour,Success,Retired
2744,USA,Lockheed,1994,Atlas I,Success,Retired
2745,Kazakhstan,VKS RF,1994,Zenit-2,Success,Retired
2746,Russia,VKS RF,1994,Cosmos-3M (11K65M),Success,Retired
2747,USA,Martin Marietta,1994,Titan IV(401)A,Success,Retired
2748,India,ISRO,1994,ASLV,Success,Retired
2749,USA,Northrop,1994,Pegasus/HAPS,Partial Failure,Retired
2750,Russia,VKS RF,1994,Tsyklon-3,Failure,Retired
2751,France,Arianespace,1994,Ariane 44LP,Success,Retired
2752,USA,Lockheed,1994,Atlas I,Success,Retired
2753,USA,Northrop,1994,Pegasus XL,Failure,Active
2754,China,CASC,1994,Long March 2D,Success,Active
2755,USA,NASA,1994,Space Shuttle Columbia,Success,Retired
2756,France,Arianespace,1994,Ariane 44L,Success,Retired
2757,Russia,VKS RF,1994,Cosmos-3M (11K65M),Success,Retired
2758,China,CASC,1994,Long March 3,Success,Retired
2759,Russia,VKS RF,1994,Cosmos-3M (11K65M),Success,Retired
2760,USA,Lockheed,1994,Atlas IIA,Success,Retired
2761,Russia,VKS RF,1994,Molniya-M /Block 2BL,Success,Retired
2762,France,Arianespace,1994,Ariane 44LP,Success,Retired
2763,Russia,VKS RF,1994,Molniya-M /Block ML,Success,Retired
2764,Kazakhstan,VKS RF,1994,Zenit-2,Success,Retired
2765,USA,Martin Marietta,1994,Titan IV(401)A,Success,Retired
2766,China,CASC,1994,Long March 2E,Success,Retired
2767,Japan,MHI,1994,H-II,Success,Retired
2768,USA,General Dynamics,1994,Atlas-E/F Star-37S-ISS,Success,Retired
2769,USA,Northrop,1994,Pegasus,Success,Retired
2770,France,Arianespace,1994,Ariane 42L,Success,Retired
2771,USA,NASA,1994,Space Shuttle Discovery,Success,Retired
2772,Russia,VKS RF,1994,Cosmos-3M (11K65M),Success,Retired
2773,USA,NASA,1994,Space Shuttle Endeavour,Success,Retired
2774,USA,Lockheed,1994,Atlas IIAS,Success,Retired
2775,France,Arianespace,1994,Ariane 44L,Success,Retired
2776,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2777,India,ISRO,1994,PSLV-G,Success,Retired
2778,France,Arianespace,1994,Ariane 42P,Success,Retired
2779,USA,Boeing,1994,Delta II 7925-10,Success,Retired
2780,Kazakhstan,VKS RF,1994,Tsyklon-2,Success,Retired
2781,USA,NASA,1994,Space Shuttle Atlantis,Success,Retired
2782,Kazakhstan,VKS RF,1994,Zenit-2,Success,Retired
2783,Kazakhstan,VKS RF,1994,Zenit-2,Success,Retired
2784,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2785,USA,Lockheed,1994,Atlas IIA,Success,Retired
2786,China,CASC,1994,Long March 3A,Partial Failure,Active
2787,France,Arianespace,1994,Ariane 42P,Failure,Retired
2788,Russia,VKS RF,1994,Molniya-M /Block ML,Success,Retired
2789,Russia,VKS RF,1994,Cosmos-3M (11K65M),Success,Retired
2790,USA,Martin Marietta,1994,Titan IV(402)A,Success,Retired
2791,Russia,VKS RF,1994,Tsyklon-3,Success,Retired
2792,Kazakhstan,VKS RF,1994,Rokot/Briz K,Success,Retired
2793,USA,General Dynamics,1994,Atlas-E/F Star-37S-ISS,Success,Retired
2794,USA,ILS,1995,Atlas IIAS,Success,Retired
2795,Japan,ISAS,1995,Mu-III S2,Partial Failure,Retired
2796,Russia,VKS RF,1995,Cosmos-3M (11K65M),Success,Retired
2797,China,CASC,1995,Long March 2E,Failure,Retired
2798,USA,Lockheed,1995,Atlas II,Success,Retired
2799,USA,NASA,1995,Space Shuttle Discovery,Success,Retired
2800,USA,NASA,1995,Space Shuttle Endeavour,Success,Retired
2801,Russia,VKS RF,1995,Cosmos-3M (11K65M),Success,Retired
2802,Japan,MHI,1995,H-II,Success,Retired
2803,Russia,VKS RF,1995,Cosmos-3M (11K65M),Success,Retired
2804,USA,ILS,1995,Atlas IIAS,Success,Retired
2805,USA,General Dynamics,1995,Atlas-E/F Star-37S-ISS,Success,Retired
2806,Russia,MITT,1995,Start,Failure,Retired
2807,France,Arianespace,1995,Ariane 44LP,Success,Retired
2808,USA,Northrop,1995,Pegasus,Success,Retired
2809,Israel,IAI,1995,Shavit,Success,Retired
2810,USA,ILS,1995,Atlas IIA,Success,Retired
2811,France,Arianespace,1995,Ariane 40,Success,Retired
2812,USA,Lockheed,1995,Titan IV(401)A,Success,Retired
2813,France,Arianespace,1995,Ariane 44LP,Success,Retired
2814,USA,Lockheed,1995,Atlas I,Success,Retired
2815,Russia,VKS RF,1995,Molniya-M /Block 2BL,Success,Retired
2816,USA,Lockheed,1995,Atlas II,Success,Retired
2817,Kazakhstan,VKS RF,1995,Tsyklon-2,Success,Retired
2818,France,Arianespace,1995,Ariane 42P,Success,Retired
2819,USA,Northrop,1995,Pegasus XL,Failure,Active
2820,USA,NASA,1995,Space Shuttle Atlantis,Success,Retired
2821,Russia,VKS RF,1995,Cosmos-3M (11K65M),Success,Retired
2822,France,Arianespace,1995,Ariane 40,Success,Retired
2823,USA,Lockheed,1995,Titan IV(401)A,Success,Retired
2824,USA,NASA,1995,Space Shuttle Discovery,Success,Retired
2825,USA,Lockheed,1995,Atlas IIA,Success,Retired
2826,Russia,RVSN USSR,1995,Molniya-M /Block SO-L,Success,Retired
2827,France,Arianespace,1995,Ariane 42L,Success,Retired
2828,Russia,VKS RF,1995,Molniya-M /Block ML,Success,Retired
2829,USA,Lockheed,1995,Athena I,Failure,Retired
2830,USA,ILS,1995,Atlas IIAS,Success,Retired
2831,France,Arianespace,1995,Ariane 42P,Success,Retired
2832,Russia,VKS RF,1995,Tsyklon-3,Success,Retired
2833,USA,Boeing,1995,Delta II 7925,Partial Failure,Retired
2834,USA,NASA,1995,Space Shuttle Endeavour,Success,Retired
2835,France,Arianespace,1995,Ariane 42L,Success,Retired
2836,Russia,VKS RF,1995,Cosmos-3M (11K65M),Partial Failure,Retired
2837,France,Arianespace,1995,Ariane 42L,Success,Retired
2838,USA,NASA,1995,Space Shuttle Columbia,Success,Retired
2839,USA,Lockheed,1995,Atlas II,Success,Retired
2840,USA,EER,1995,Conestoga-1620,Failure,Retired
2841,Kazakhstan,VKS RF,1995,Zenit-2,Success,Retired
2842,USA,Boeing,1995,Delta II 7920-10,Success,Retired
2843,USA,Lockheed,1995,Titan IV(401)A,Success,Retired
2844,USA,NASA,1995,Space Shuttle Atlantis,Success,Retired
2845,France,Arianespace,1995,Ariane 44P,Success,Retired
2846,China,CASC,1995,Long March 2E,Success,Retired
2847,USA,Lockheed,1995,Atlas IIAS,Success,Retired
2848,USA,Lockheed,1995,Titan IV(404)A,Success,Retired
2849,France,Arianespace,1995,Ariane 44L,Success,Retired
2850,USA,Lockheed,1995,Atlas IIA,Success,Retired
2851,Kazakhstan,VKS RF,1995,Tsyklon-2,Success,Retired
2852,Kazakhstan,VKS RF,1995,Molniya-M /Block 2BL,Success,Retired
2853,China,CASC,1995,Long March 2E,Success,Retired
2854,USA,Boeing,1995,Delta II 7920-10,Success,Retired
2855,USA,NASA,1996,Space Shuttle Endeavour,Success,Retired
2856,France,Arianespace,1996,Ariane 44L,Success,Retired
2857,USA,Boeing,1996,Delta II 7925,Success,Retired
2858,Russia,VKS RF,1996,Cosmos-3M (11K65M),Success,Retired
2859,USA,ILS,1996,Atlas IIAS,Success,Retired
2860,France,Arianespace,1996,Ariane 44P,Success,Retired
2861,China,CASC,1996,Long March 3B,Failure,Retired
2862,USA,Boeing,1996,Delta II 7925-8,Success,Retired
2863,Russia,VKS RF,1996,Tsyklon-3,Success,Retired
2864,USA,NASA,1996,Space Shuttle Columbia,Success,Retired
2865,USA,Boeing,1996,Delta II 7925-10,Success,Retired
2866,USA,Northrop,1996,Pegasus XL,Success,Active
2867,France,Arianespace,1996,Ariane 44LP,Success,Retired
2868,India,ISRO,1996,PSLV-G,Success,Retired
2869,USA,NASA,1996,Space Shuttle Atlantis,Success,Retired
2870,USA,Boeing,1996,Delta II 7925,Success,Retired
2871,USA,ILS,1996,Atlas IIA,Success,Retired
2872,France,Arianespace,1996,Ariane 42P,Success,Retired
2873,USA,Boeing,1996,Delta II 7920-10,Success,Retired
2874,Russia,VKS RF,1996,Cosmos-3M (11K65M),Success,Retired
2875,USA,Lockheed,1996,Titan IV(401)A,Success,Retired
2876,USA,Lockheed,1996,Atlas I,Success,Retired
2877,USA,Lockheed,1996,Titan IV(403)A,Success,Retired
2878,France,Arianespace,1996,Ariane 44L,Success,Retired
2879,USA,Northrop,1996,Pegasus,Success,Retired
2880,USA,NASA,1996,Space Shuttle Endeavour,Success,Retired
2881,USA,Boeing,1996,Delta II 7925,Success,Retired
2882,France,ESA,1996,Ariane 5 G,Failure,Retired
2883,France,Arianespace,1996,Ariane 44P,Success,Retired
2884,USA,NASA,1996,Space Shuttle Columbia,Success,Retired
2885,USA,Northrop,1996,Pegasus XL,Success,Active
2886,USA,Lockheed,1996,Titan IV(405)A,Success,Retired
2887,China,CASC,1996,Long March 3,Success,Retired
2888,France,Arianespace,1996,Ariane 44L,Success,Retired
2889,USA,Boeing,1996,Delta II 7925,Success,Retired
2890,USA,Lockheed,1996,Atlas II,Success,Retired
2891,France,Arianespace,1996,Ariane 44L,Success,Retired
2892,Russia,VKS RF,1996,Molniya-M /Block ML,Success,Retired
2893,Japan,MHI,1996,H-II (2 SSB),Success,Retired
2894,China,CASC,1996,Long March 3,Partial Failure,Retired
2895,USA,Northrop,1996,Pegasus XL,Success,Active
2896,Russia,RVSN USSR,1996,Molniya-M /Block SO-L,Success,Retired
2897,Kazakhstan,VKS RF,1996,Zenit-2,Success,Retired
2898,Russia,VKS RF,1996,Cosmos-3M (11K65M),Success,Retired
2899,USA,ILS,1996,Atlas IIA,Success,Retired
2900,France,Arianespace,1996,Ariane 42P,Success,Retired
2901,USA,Boeing,1996,Delta II 7925,Success,Retired
2902,USA,NASA,1996,Space Shuttle Atlantis,Success,Retired
2903,China,CASC,1996,Long March 2D,Success,Active
2904,Russia,VKS RF,1996,Molniya-M /Block ML,Success,Retired
2905,USA,Northrop,1996,Pegasus XL,Failure,Active
2906,USA,Boeing,1996,Delta II 7925,Success,Retired
2907,France,Arianespace,1996,Ariane 44L,Success,Retired
2908,USA,ILS,1996,Atlas IIA,Success,Retired
2909,USA,Boeing,1996,Delta II 7925,Success,Retired
2910,USA,NASA,1996,Space Shuttle Columbia,Success,Retired
2911,Kazakhstan,VKS RF,1996,Tsyklon-2,Success,Retired
2912,USA,ILS,1996,Atlas IIA,Success,Retired
2913,Russia,VKS RF,1996,Cosmos-3M (11K65M),Success,Retired
2914,USA,Lockheed,1996,Titan IV(404)A,Success,Retired
2915,USA,NASA,1997,Space Shuttle Atlantis,Success,Retired
2916,USA,Boeing,1997,Delta II 7925,Failure,Retired
2917,France,Arianespace,1997,Ariane 44L,Success,Retired
2918,USA,NASA,1997,Space Shuttle Discovery,Success,Retired
2919,Japan,ISAS,1997,Mu-V / M-24,Success,Retired
2920,Russia,VKS RF,1997,Tsyklon-3,Success,Retired
2921,USA,ILS,1997,Atlas IIAS,Success,Retired
2922,USA,Lockheed,1997,Titan IV(402)B,Success,Retired
2923,France,Arianespace,1997,Ariane 44P,Success,Retired
2924,Russia,MITT,1997,Start-1,Success,Active
2925,USA,ILS,1997,Atlas IIA,Success,Retired
2926,USA,Lockheed,1997,Titan II(23)G,Success,Retired
2927,USA,NASA,1997,Space Shuttle Columbia,Success,Retired
2928,France,Arianespace,1997,Ariane 44LP,Success,Retired
2929,Russia,VKS RF,1997,Cosmos-3M (11K65M),Success,Retired
2930,Gran Canaria,Northrop,1997,Pegasus XL,Success,Active
2931,USA,Lockheed,1997,Atlas I,Success,Retired
2932,USA,Boeing,1997,Delta II 7920-10C,Success,Retired
2933,China,CASC,1997,Long March 3A,Success,Active
2934,Russia,VKS RF,1997,Molniya-M /Block 2BL,Success,Retired
2935,USA,NASA,1997,Space Shuttle Atlantis,Success,Retired
2936,Kazakhstan,VKS RF,1997,Zenit-2,Failure,Retired
2937,USA,Boeing,1997,Delta II 7925,Success,Retired
2938,France,Arianespace,1997,Ariane 44L,Success,Retired
2939,China,CASC,1997,Long March 3,Success,Retired
2940,France,Arianespace,1997,Ariane 44P,Success,Retired
2941,USA,NASA,1997,Space Shuttle Columbia,Success,Retired
2942,USA,Boeing,1997,Delta II 7920-10C,Success,Retired
2943,USA,Boeing,1997,Delta II 7925,Success,Retired
2944,USA,ILS,1997,Atlas IIAS,Success,Retired
2945,Gran Canaria,Northrop,1997,Pegasus XL,Success,Active
2946,USA,NASA,1997,Space Shuttle Discovery,Success,Retired
2947,France,Arianespace,1997,Ariane 44P,Success,Retired
2948,China,CASC,1997,Long March 3B,Success,Retired
2949,USA,Boeing,1997,Delta II 7920-10C,Success,Retired
2950,USA,Lockheed,1997,Athena I,Success,Retired
2951,USA,Boeing,1997,Delta II 7920-8,Success,Retired
2952,USA,Northrop,1997,Pegasus XL,Success,Active
2953,China,CASC,1997,Long March 2C,Success,Active
2954,France,Arianespace,1997,Ariane 44LP,Success,Retired
2955,USA,ILS,1997,Atlas IIAS,Success,Retired
2956,Russia,VKS RF,1997,Cosmos-3M (11K65M),Success,Retired
2957,France,Arianespace,1997,Ariane 44LP,Success,Retired
2958,Russia,VKS RF,1997,Molniya-M /Block ML,Success,Retired
2959,USA,NASA,1997,Space Shuttle Atlantis,Success,Retired
2960,USA,Boeing,1997,Delta II 7920-10C,Success,Retired
2961,India,ISRO,1997,PSLV-G,Partial Failure,Retired
2962,USA,ILS,1997,Atlas IIAS,Success,Retired
2963,USA,Lockheed,1997,Titan IV(401)B,Success,Retired
2964,China,CASC,1997,Long March 3B,Success,Retired
2965,USA,Northrop,1997,Pegasus XL,Success,Active
2966,USA,Lockheed,1997,Titan IV(403)A,Success,Retired
2967,USA,Lockheed,1997,Atlas IIA,Success,Retired
2968,France,ESA,1997,Ariane 5 G,Partial Failure,Retired
2969,Brazil,AEB,1997,VLS-1,Failure,Retired
2970,USA,Boeing,1997,Delta II 7925,Success,Retired
